Time	5_29_2019estimatedspikedata_sspf2_14_track70	5_29_2019estimatedspikedata_spf2_14_track54	5_29_2019estimatedspikedata_spf2_14_track35	5_29_2019estimatedspikedata_spf2_14_track22_cell_next_to_35	5_29_2019estimatedspikedata_spf2_14_track13	5_29_2019estimatedspikedata_spf2_13_track61	5_29_2019estimatedspikedata_spf2_13_track52	5_29_2019estimatedspikedata_spf2_13_track50	5_29_2019estimatedspikedata_spf2_13_track13	5_29_2019estimatedspikedata_spf2_13_track8	5_29_2019estimatedspikedata_spf2_12_track62	5_29_2019estimatedspikedata_spf2_12_track54	5_29_2019estimatedspikedata_spf2_12_track50	5_29_2019estimatedspikedata_spf2_12_track36	5_29_2019estimatedspikedata_spf2_12_track32_1832	5_29_2019estimatedspikedata_spf2_12_track17	5_29_2019estimatedspikedata_spf2_12_track8	5_29_2019estimatedspikedata_spf2_12_track7_next_to_6	5_29_2019estimatedspikedata_spf2_12_track6	5_29_2019estimatedspikedata_spf2_9_track95	5_29_2019estimatedspikedata_spf2_9_track86	5_29_2019estimatedspikedata_spf2_9_track72	5_29_2019estimatedspikedata_spf2_9_track67	5_29_2019estimatedspikedata_spf2_9_track45	5_29_2019estimatedspikedata_spf2_9_track33	5_29_2019estimatedspikedata_spf2_9_track22	5_29_2019estimatedspikedata_spf2_9_track6_1507_2005_3764	5_29_2019estimatedspikedata_spf2_8again_track60_388_952_1214_1627	5_29_2019estimatedspikedata_spf2_8again_track47	5_29_2019estimatedspikedata_spf2_8again_track45_same_as2_832	5_29_2019estimatedspikedata_spf2_8again_track12_856_958_1159	5_29_2019estimatedspikedata_spf2_8again_track10	5_29_2019estimatedspikedata_spf2_6_track86	5_29_2019estimatedspikedata_spf2_6_track79	5_29_2019estimatedspikedata_spf2_6_track67	5_29_2019estimatedspikedata_spf2_6_track63	5_29_2019estimatedspikedata_spf2_6_track50	5_29_2019estimatedspikedata_spf2_6_track44	5_29_2019estimatedspikedata_spf2_6_track41	5_29_2019estimatedspikedata_spf2_6_track37	5_29_2019estimatedspikedata_spf2_6_track30	5_29_2019estimatedspikedata_spf2_6_track20	5_29_2019estimatedspikedata_spf2_6_track19	5_29_2019estimatedspikedata_spf2_6_track6	5_29_2019estimatedspikedata_spf2_4_track106	5_29_2019estimatedspikedata_spf2_4_track98_1453	5_29_2019estimatedspikedata_spf2_4_track96	5_29_2019estimatedspikedata_spf2_4_track88	5_29_2019estimatedspikedata_spf2_4_track84_1341	5_29_2019estimatedspikedata_spf2_4_track83	5_29_2019estimatedspikedata_spf2_4_track79	5_29_2019estimatedspikedata_spf2_4_track74	5_29_2019estimatedspikedata_spf2_4_track67	5_29_2019estimatedspikedata_spf2_4_track61
28.222	0.0000979	0.00000739	0.017606	0.029435	0.48068	0.19635	0.11919	0.30747	0.14227	0.0070512	0.00056285	0.0081766	0.24031	0.016572	0.060676	0.018632	0.19888	0.14913	0.19128	0.020964	0.56042	0.20861	0.037776	0.2268	0.55066	0.34292	0.042795	0.029922	0.00000161	0.42562	0.0015569	0.35269	0.0071897	0.049796	0.027141	0.023768	0.027047	0.0036108	0.16832	0.025106	0.29169	0.012304	0.039268	0.0050684	0.056362	0.56452	0.020864	0.00060815	0.0035747	0.047671	0.00077569	0.06441	0.0000505	0.0024021
28.428	0.0000796	0.00000596	0.013611	0.022268	0.32788	0.1362	0.083663	0.21066	0.10009	0.0054718	0.00045246	0.0063748	0.16648	0.012673	0.043269	0.013988	0.13729	0.32203	0.34177	0.015845	0.37581	0.14571	0.027469	0.15687	0.37152	0.23638	0.61699	0.14199	0.00000131	0.29247	0.0012599	0.2456	0.0056039	0.036219	0.020656	0.017839	0.02048	0.0028799	0.11912	0.018997	0.47692	0.0094129	0.15337	0.0040154	0.040701	0.38284	0.015657	0.00049359	0.0028297	0.034837	0.00063998	0.046213	0.067026	0.0019294
28.634	0.0000647	0.00000483	0.010599	0.016999	0.22651	0.095438	0.059193	0.14637	0.071116	0.0042911	0.00036359	0.0050145	0.11665	0.0098374	0.031259	0.010555	0.26379	0.22351	0.50714	0.012067	0.25716	0.10312	0.020163	0.27906	0.51618	0.16478	0.41622	0.10025	0.00000101	0.20281	0.0010156	0.17185	0.0043986	0.026576	0.015782	0.013593	0.015653	0.0023118	0.085468	0.014488	0.67059	0.0072519	0.30106	0.0032128	0.029886	0.26363	0.28256	0.00039864	0.0022469	0.025925	0.000525	0.033683	0.18486	0.0015445
28.84	0.0000525	0.00000387	0.0082848	0.013078	0.15883	0.068375	0.04255	0.1025	0.051224	0.0033853	0.00029427	0.0039704	0.082654	0.0077074	0.022862	0.0080537	0.40006	0.15689	0.34653	0.009295	0.17809	0.073873	0.015012	0.41121	0.35208	0.1168	0.28185	0.071319	0.000000834	0.14058	0.00082493	0.12167	0.0034565	0.019762	0.012207	0.010489	0.13074	0.0018503	0.061944	0.011166	0.84653	0.0056673	0.209	0.002579	0.022117	0.1825	0.19404	0.00032312	0.0017941	0.019489	0.00043195	0.025049	0.12953	0.0012504
29.046	0.0000426	0.00000316	0.12092	0.010101	0.11305	0.049472	0.030898	0.0722	0.037443	0.002687	0.00023812	0.0031593	0.059931	0.11046	0.016978	0.0062088	0.27045	0.11099	0.23884	0.0071935	0.12444	0.053285	0.011336	0.53471	0.24393	0.082992	0.19266	0.051162	0.000000715	0.098406	0.00066727	0.086301	0.0027274	0.014851	0.0095117	0.0081986	0.3018	0.0014899	0.045233	0.0086894	0.99387	0.004455	0.36825	0.0020611	0.016605	0.12668	0.1349	0.00026244	0.0014355	0.014795	0.00035799	0.11593	0.091383	0.0010099
29.252	0.0000346	0.00000256	0.29899	0.0078863	0.080893	0.036155	0.022691	0.051178	0.027686	0.0021414	0.0001927	0.0025249	0.18643	0.079173	0.012668	0.004811	0.1855	0.079424	0.39196	0.0056282	0.25808	0.039281	0.0086384	0.35822	0.39489	0.059831	0.13211	0.037022	0.000000596	0.069807	0.00054008	0.062105	0.0021631	0.011237	0.12101	0.10745	0.20901	0.001196	0.033551	0.0068202	0.66725	0.0035407	0.25552	0.0016544	0.012577	0.089486	0.094983	0.00021279	0.0011576	0.011311	0.00029588	0.082621	0.065217	0.00082004
29.458	0.0000278	0.00000203	0.96233	0.0062006	0.058665	0.13777	0.016972	0.036841	0.020773	0.0017049	0.00015563	0.0020278	0.34684	0.057497	0.0094811	0.0037715	0.12837	0.057447	0.54883	0.0044236	0.17745	0.029348	0.0066222	0.24124	0.27127	0.043615	0.091511	0.02736	0.000000417	0.050018	0.00043774	0.045084	0.0017174	0.0086294	0.086879	0.077212	0.14697	0.00095999	0.17234	0.10659	0.8279	0.092235	0.1786	0.0013279	0.0096686	0.064073	0.067539	0.00017256	0.00093508	0.0087721	0.07136	0.19945	0.047116	0.0006687
29.664	0.0000228	0.00000167	0.65011	0.0049006	0.043095	0.09667	0.012837	0.026957	0.015682	0.0013609	0.00012618	0.078989	0.23894	0.042544	0.0071924	0.0029689	0.089509	0.19846	0.69784	0.0034947	0.12347	0.02223	0.0051376	0.16477	0.18765	0.032114	0.064526	0.020388	0.000000358	0.15385	0.00035459	0.033082	0.0013708	0.0066819	0.063246	0.056082	0.10395	0.00077349	0.12149	0.076587	0.54858	0.066261	0.12679	0.0010695	0.0075486	0.046351	0.048629	0.00013971	0.00075817	0.0068501	0.052219	0.33495	0.034644	0.00054985
29.87	0.0000184	0.00000131	0.43763	0.0038859	0.032049	0.068973	0.009775	0.019901	0.012008	0.0010948	0.00010216	0.20849	0.16671	0.031745	0.0055364	0.002358	0.063375	0.37751	0.47586	0.0027867	0.087158	0.1294	0.0040209	0.11411	0.13006	0.023968	0.045821	0.015521	0.000000298	0.10697	0.00028628	0.024574	0.0010992	0.0052279	0.04664	0.041254	0.075009	0.00062513	0.086333	0.055858	0.72538	0.47395	0.090725	0.10126	0.088803	0.033764	0.035389	0.00011313	0.085838	0.0053651	0.038769	0.22667	0.025944	0.00045192
30.076	0.000015	0.00000107	0.2961	0.0031024	0.40704	0.049744	0.007523	0.014959	0.099964	0.078187	0.0000827	0.14556	0.32455	0.023907	0.0042627	0.0018968	0.17241	0.57291	0.32687	0.0022281	0.062213	0.28545	0.0031821	0.080022	0.26649	0.018183	0.032811	0.011854	0.000000298	0.074843	0.00023174	0.018437	0.00088143	0.0041156	0.034706	0.17133	0.054421	0.0005042	0.062137	0.040865	0.48511	0.65074	0.065999	0.073094	0.46737	0.025147	0.026088	0.0000917	0.061802	0.0042412	0.029154	0.15603	0.019754	0.00037295
30.282	0.0000122	0.000000834	0.204	0.0024834	0.28127	0.03624	0.0058749	0.011309	0.071089	0.05637	0.000067	0.10281	0.49262	0.018124	0.0033222	0.0015237	0.12059	0.39236	0.22523	0.0017857	0.044877	0.20072	0.0025356	0.18759	0.18235	0.11665	0.12007	0.10517	0.000000119	0.052872	0.00018781	0.013944	0.00070596	0.085735	0.026166	0.12195	0.039995	0.00040656	0.21416	0.17254	0.64982	0.44045	0.2009	0.053375	0.32071	0.12874	0.019412	0.0000742	0.044971	0.089387	0.022108	0.10872	0.01524	0.00031036
30.488	0.00000978	0.000000715	0.14202	0.0019962	0.19714	0.026522	0.0045934	0.0087157	0.051262	0.1793	0.0000541	0.073249	0.33142	0.013772	0.0025958	0.001232	0.08422	0.26992	0.15842	0.0014344	0.032767	0.14198	0.0020527	0.13063	0.12585	0.083077	0.4637	0.24429	0.000000179	0.038058	0.00015193	0.010674	0.0005663	0.2195	0.15729	0.087059	0.029671	0.00032836	0.14921	0.12204	0.43652	0.30148	0.36816	0.039428	0.22153	0.26834	0.014702	0.0000605	0.033051	0.064277	0.12606	0.076929	0.10855	0.00025672
30.694	0.00000793	0.000000536	0.10028	0.0016093	0.13987	0.01963	0.003629	0.0067587	0.037399	0.65666	0.0000439	0.052796	0.22654	0.010593	0.0020341	0.00099885	0.059759	0.18907	0.11157	0.0011585	0.024213	0.10081	0.069379	0.091171	0.088772	0.059661	0.58746	0.16833	0.000000119	0.02765	0.00012296	0.0082341	0.00045252	0.15283	0.11163	0.062775	0.022251	0.00026709	0.10523	0.08695	0.29564	0.21044	0.25233	0.029439	0.15405	0.42054	0.011164	0.0000491	0.024486	0.046792	0.089943	0.054718	0.078961	0.077544
30.9	0.0000065	0.000000477	0.071865	0.10248	0.10094	0.01466	0.0028893	0.24935	0.027673	0.44468	0.0000358	0.038424	0.15628	0.008217	0.0016063	0.071606	0.042715	0.13301	0.25723	0.00093788	0.018041	0.072462	0.050668	0.06518	0.063006	0.043277	0.39543	0.11796	0.000000119	0.020404	0.0000992	0.0064209	0.00036216	0.10713	0.080367	0.045639	0.016763	0.00021642	0.075244	0.062777	0.45938	0.14843	0.17585	0.022245	0.10872	0.28493	0.0085944	0.0000399	0.018402	0.034277	0.065133	0.16129	0.21232	0.057125
31.106	0.085508	0.000000417	0.051941	0.27371	0.26856	0.011164	0.002302	0.39166	0.020709	0.60514	0.000029	0.028293	0.10878	0.0064294	0.0012736	0.051737	0.031201	0.094998	0.17874	0.00076056	0.013603	0.052731	0.15834	0.046867	0.045158	0.031824	0.26719	0.26069	0.000000119	0.27083	0.0000803	0.0050365	0.00029051	0.075843	0.058502	0.033483	0.012798	0.00017643	0.054543	0.046023	0.31095	0.10525	0.12342	0.016996	0.077859	0.19424	0.0066674	0.074762	0.013945	0.025411	0.047546	0.56274	0.14984	0.042405
31.312	0.061827	0.000000298	0.037878	0.18953	0.18891	0.0086602	0.0018508	0.26513	0.015713	0.40618	0.0000235	0.021037	0.077166	0.10561	0.0010191	0.03762	0.023139	0.068731	0.12522	0.00061369	0.010371	0.18512	0.29669	0.14446	0.032976	0.023724	0.18228	0.18023	0.000000119	0.39421	0.000065	0.0039722	0.00023305	0.054318	0.042926	0.024863	0.0098541	0.00014359	0.040103	0.034305	0.21099	0.075429	0.087752	0.013132	0.20855	0.13322	0.0052006	0.053704	0.01069	0.019129	0.035209	0.38391	0.10683	0.16602
31.518	0.045131	0.000000179	0.02788	0.13301	0.13361	0.086814	0.0015	0.18314	0.012072	0.27679	0.000019	0.01592	0.46478	0.26619	0.00081807	0.027447	0.017389	0.050476	0.088432	0.00049871	0.0080773	0.35667	0.20684	0.2684	0.024306	0.018079	0.12532	0.33378	5.96E-08	0.26405	0.0000526	0.0031496	0.00018793	0.039269	0.031872	0.018657	0.0076783	0.00011688	0.1759	0.16234	0.36688	0.054804	0.063075	0.01025	0.36326	0.2683	0.0040843	0.038986	0.0082481	0.014536	0.38439	0.26154	0.2522	0.1172
31.724	0.033282	0.000000179	0.020825	0.094592	0.095536	0.20923	0.0012211	0.12829	0.0093134	0.19162	0.0000152	0.012162	0.31679	0.18549	0.00065827	0.020656	0.10058	0.19376	0.063213	0.00040531	0.0063404	0.24819	0.14473	0.18358	0.018058	0.11884	0.086918	0.22835	0.000000119	0.1793	0.0000424	0.0025156	0.00015175	0.028732	0.023963	0.014193	0.0060237	0.0000953	0.12403	0.11479	0.25096	0.040393	0.045916	0.00801	0.24946	0.41211	0.0032375	0.028504	0.006448	0.01117	0.26615	0.17994	0.17605	0.27148
31.93	0.024777	0.000000119	0.015737	0.068113	0.069261	0.14558	0.00098711	0.091004	0.0072362	0.13414	0.0000125	0.0093848	0.21816	0.12957	0.0005309	0.11256	0.21857	0.13684	0.045485	0.00032759	0.0050255	0.17343	0.28078	0.3071	0.013547	0.26988	0.061277	0.15891	5.96E-08	0.12313	0.0000345	0.086883	0.078401	0.021227	0.018157	0.010917	0.0047473	0.0000777	0.088402	0.082137	0.1741	0.16889	0.033774	0.11961	0.41174	0.53336	0.0025854	0.021151	0.0050514	0.0086549	0.18493	0.12482	0.33796	0.19003
32.136	0.01876	0.000000179	0.011993	0.04966	0.050471	0.10198	0.00079954	0.065194	0.0056515	0.094693	0.0000102	0.096108	0.15087	0.091655	0.00042927	0.24178	0.35151	0.097852	0.033196	0.0002656	0.0039837	0.12236	0.19438	0.21002	0.010316	0.18916	0.043651	0.11123	0	0.085064	0.000028	0.22867	0.056189	0.015798	0.013929	0.008462	0.0037538	0.0000633	0.063798	0.059531	0.12145	0.34148	0.025196	0.085484	0.56789	0.35361	0.073132	0.015809	0.0039849	0.0067678	0.34816	0.087723	0.23726	0.13485
32.342	0.014343	0	0.0092351	0.036685	0.037242	0.22862	0.0006482	0.047193	0.0044506	0.067564	0.00000829	0.22907	0.10484	0.065577	0.00034773	0.38949	0.23938	0.07026	0.024537	0.00021523	0.24281	0.086482	0.33426	0.63387	0.0079427	0.13308	0.031401	0.078705	5.96E-08	0.05949	0.0000228	0.15945	0.040611	0.10475	0.010776	0.0066358	0.0029839	0.0000518	0.046572	0.04367	0.085735	0.23648	0.019102	0.061593	0.71988	0.23726	0.19031	0.011954	0.003158	0.0053268	0.23937	0.20674	0.16813	0.096682
32.548	0.011114	0	0.0071732	0.027413	0.02788	0.15847	0.00052553	0.034579	0.0035155	0.04881	0.00000674	0.38774	0.07354	0.047562	0.00028193	0.53847	0.16353	0.051126	0.018412	0.00017434	0.16864	0.062097	0.48054	0.74045	0.0061547	0.094338	0.022945	0.056311	5.96E-08	0.34763	0.0000185	0.11259	0.029862	0.23355	0.0083884	0.10244	0.0023783	0.0000426	0.034355	0.032381	0.061512	0.16623	0.014678	0.044935	0.85482	0.15888	0.13335	0.0091221	0.002516	0.004191	0.16637	0.33949	0.11965	0.069828
32.754	0.0086653	0	0.0056476	0.020789	0.021148	0.11153	0.00042605	0.025668	0.0027803	0.035586	0.00000554	0.26672	0.051923	0.035177	0.00022864	0.36389	0.11274	0.037608	0.11589	0.00014138	0.11861	0.045196	0.61622	0.49795	0.0048035	0.068071	0.016872	0.040599	5.96E-08	0.46064	0.0000151	0.26341	0.022166	0.16001	0.0065667	0.07381	0.001904	0.0000351	0.02569	0.024183	0.044496	0.11761	0.011332	0.03335	0.58463	0.10712	0.094335	0.0070556	0.0020207	0.0033351	0.11696	0.22631	0.086199	0.21242
32.96	0.0068054	5.96E-08	0.0044588	0.015887	0.016138	0.079345	0.00034577	0.019129	0.0022194	0.026083	0.00000447	0.18665	0.16481	0.026235	0.00018561	0.50623	0.079249	0.027851	0.25993	0.0001145	0.084558	0.17401	0.73956	0.34315	0.0038011	0.050003	0.012556	0.029519	0	0.57073	0.0000124	0.4316	0.016662	0.11066	0.0051727	0.053869	0.0015265	0.000029	0.019407	0.01824	0.032366	0.083961	0.0088502	0.16857	0.39832	0.073496	0.067515	0.005492	0.0016173	0.0026626	0.083614	0.15378	0.062594	0.14928
33.166	0.10445	5.96E-08	0.0035596	0.012288	0.3845	0.057281	0.00028163	0.014513	0.0017707	0.019331	0.00000358	0.1309	0.30222	0.019749	0.00015074	0.34599	0.056099	0.020904	0.41871	0.0000926	0.21204	0.12211	0.50365	0.23685	0.0030155	0.42876	0.0094886	0.021808	0	0.67745	0.0000101	0.29245	0.012741	0.077523	0.0040862	0.039445	0.0012242	0.0000239	0.014785	0.013925	0.023888	0.060468	0.0069689	0.11912	0.27445	0.050977	0.049067	0.004303	0.0013007	0.0021363	0.22645	0.10575	0.20124	0.10575
33.372	0.075195	5.96E-08	0.0028627	0.12689	0.26408	0.041813	0.00022972	0.011105	0.0014144	0.014448	0.00000304	0.092649	0.44018	0.014946	0.00012243	0.24009	0.040237	0.015847	0.28598	0.0000751	0.36389	0.086886	0.34804	0.16364	0.073097	0.60776	0.0072371	0.016255	0	0.45082	0.00000834	0.20175	0.0098503	0.054936	0.0032581	0.029299	0.00098056	0.0000197	0.011384	0.010747	0.01782	0.044014	0.10187	0.085168	0.1897	0.035814	0.036244	0.0034009	0.0010497	0.0017089	0.3934	0.073949	0.14128	0.075763
33.578	0.054802	0	0.002324	0.090993	0.18302	0.030437	0.00018638	0.0086276	0.0011327	0.010912	0.00000232	0.066136	0.29444	0.011403	0.0000995	0.16817	0.029423	0.012137	0.44625	0.0000609	0.25052	0.062597	0.24209	0.11474	0.18896	0.41556	0.0055915	0.012311	0	0.30151	0.00000685	0.14011	0.0076613	0.039628	0.002605	0.021911	0.00079113	0.0000161	0.0088417	0.0083676	0.013507	0.032517	0.25527	0.24764	0.13221	0.025493	0.027069	0.0026971	0.00085038	0.0013773	0.26845	0.18063	0.10001	0.054736
33.784	0.040454	0	0.30888	0.065955	0.12821	0.022612	0.00015205	0.0067268	0.00090683	0.0083539	0.00000191	0.047752	0.19887	0.0088102	0.0000809	0.11847	0.29423	0.0094016	0.30343	0.0000494	0.41061	0.045768	0.16838	0.08146	0.13079	0.28014	0.0043674	0.0094497	0	0.41587	0.0000056	0.099169	0.095047	0.028872	0.0020857	0.016502	0.00064009	0.0000132	0.0069335	0.0065747	0.010327	0.0242	0.44118	0.17233	0.092802	0.018455	0.020427	0.0021422	0.00068891	0.001106	0.1853	0.30629	0.07192	0.040655
33.99	0.030125	0	0.51184	0.048461	0.091003	0.1162	0.00012475	0.52251	0.00073063	0.006425	0.00000149	0.034989	0.13602	0.0068618	0.0000658	0.08437	0.42572	0.0073422	0.20823	0.0000402	0.28628	0.17581	0.1183	0.058199	0.091836	0.44407	0.003438	0.0073022	-5.96E-08	0.84231	0.00000459	0.070918	0.067315	0.021419	0.0016731	0.012503	0.00051844	0.0000108	0.1095	0.10623	0.0079905	0.018202	0.30491	0.1214	0.065608	0.013765	0.015571	0.0017052	0.00055897	0.00089264	0.12986	0.20639	0.05238	0.030407
34.196	0.022759	0	0.35265	0.035965	0.2517	0.082351	0.068481	0.66325	0.00058919	0.0049918	0.00000119	0.026033	0.093739	0.0053881	0.0000536	0.060961	0.28937	0.0057731	0.14472	0.0000328	0.20005	0.12465	0.083238	0.041982	0.065402	0.30022	0.0027387	0.25984	-5.96E-08	0.8892	0.00000376	0.051319	0.04818	0.016068	0.0013447	0.0095977	0.00041986	0.097493	0.078631	0.076357	0.0062428	0.01386	0.21209	0.086744	0.047029	0.010374	0.012041	0.0013611	0.00045323	0.00072193	0.28157	0.14064	0.038506	0.15343
34.402	0.0174	-5.96E-08	0.24195	0.026962	0.44529	0.059418	0.19026	0.44664	0.00047642	0.0038804	0.00000107	0.019626	0.065079	0.0042759	0.0000437	0.04465	0.19843	0.0045727	0.10238	0.081985	0.14117	0.089739	0.05952	0.030606	0.046944	0.20477	0.0022008	0.17997	0	0.93165	0.0000031	0.037584	0.034943	0.012146	0.0010818	0.0074082	0.00033981	0.070849	0.057196	0.055089	0.0049017	0.010653	0.14888	0.062833	0.034248	0.0079312	0.10104	0.0010932	0.00036806	0.0005846	0.19346	0.097503	0.028556	0.10904
34.608	0.013508	5.96E-08	0.16749	0.020408	0.30519	0.17493	0.13344	0.30374	0.00038552	0.0030259	0.000000834	0.014917	0.046069	0.0033906	0.0000358	0.033191	0.13682	0.10275	0.073018	0.059482	0.10052	0.065291	0.043019	0.022543	0.034469	0.14105	0.0017805	0.12496	0	0.63565	0.075145	0.027862	0.14243	0.0092634	0.00087184	0.0057811	0.0002749	0.052299	0.042013	0.040218	0.0038634	0.0082539	0.1049	0.046091	0.02523	0.0061281	0.072163	0.00087994	0.00030011	0.00047338	0.13394	0.067794	0.02142	0.078515
34.814	0.010538	0	0.11745	0.015597	0.21188	0.31679	0.095407	0.20905	0.00031263	0.0023648	0.000000656	0.011463	0.03329	0.0027086	0.0000295	0.024886	0.095939	0.26708	0.20301	0.19522	0.072164	0.048414	0.031387	0.016817	0.025576	0.099057	0.058389	0.088189	0	0.73027	0.20633	0.020883	0.10032	0.0071352	0.00070673	0.0045422	0.00022244	0.038926	0.031313	0.029667	0.003058	0.0064523	0.075353	0.034268	0.018822	0.004772	0.19642	0.00071067	0.00024474	0.00038385	0.28122	0.048182	0.016251	0.057328
35.02	0.11784	0	0.083219	0.012047	0.14947	0.21644	0.23038	0.14687	0.00025439	0.0018588	0.000000536	0.0088991	0.024383	0.0021733	0.0000243	0.018816	0.068403	0.18777	0.36534	0.13883	0.052623	0.18618	0.023305	0.012643	0.019288	0.070397	0.15423	0.062808	0	0.46765	0.36183	0.015764	0.071369	0.0055714	0.095567	0.0036138	0.00017965	0.029302	0.023789	0.022299	0.079411	0.0050869	0.22347	0.025765	0.014234	0.0037416	0.34757	0.00057578	0.00020015	0.078058	0.1925	0.32145	0.012416	0.042161
35.226	0.084338	0	0.059863	0.0093629	0.10594	0.15014	0.16198	0.10363	0.00020832	0.0014707	0.000000417	0.0069515	0.018336	0.0017331	0.37323	0.014369	0.17593	0.37123	0.25439	0.099166	0.17756	0.36365	0.017482	0.0096265	0.10936	0.050627	0.51704	0.045331	0	0.91245	0.247	0.01201	0.051394	0.0043876	0.06882	0.0028789	0.00014573	0.022153	0.018287	0.13702	0.2061	0.004052	0.15373	0.019546	0.010838	0.0029513	0.24018	0.068821	0.00016373	0.05652	0.13304	0.43953	0.0095572	0.031459
35.432	0.060994	0	0.04375	0.0073226	0.075844	0.10552	0.11446	0.074476	0.00017154	0.0011649	0.000000358	0.0054778	0.013947	0.0013967	0.49913	0.011038	0.30508	0.25638	0.42664	0.071767	0.12483	0.25037	0.013221	0.084359	0.23732	0.037008	0.61527	0.033028	0	0.59147	0.17084	0.009244	0.037443	0.0034582	0.050383	0.0023067	0.00011808	0.016934	0.13841	0.3023	0.14338	0.097407	0.10766	0.015037	0.0083334	0.00234	0.16678	0.049659	0.0001331	0.041326	0.093346	0.29837	0.0074	0.023765
35.638	0.044773	0	0.032526	0.0057492	0.055071	0.075506	0.081732	0.19972	0.00014079	0.00093108	0.000000358	0.0043326	0.010778	0.0011245	0.60865	0.0084843	0.44472	0.17788	0.29491	0.052263	0.088314	0.17397	0.010135	0.42398	0.16632	0.027299	0.40574	0.024365	0	0.40512	0.11998	0.0071934	0.027518	0.0027378	0.037137	0.0018536	0.0000957	0.013091	0.099566	0.20852	0.10114	0.2535	0.076502	0.011736	0.0064962	0.0018635	0.11666	0.036179	0.00010818	0.030572	0.066049	0.20484	0.0057378	0.01813
35.844	0.033245	0	0.024542	0.0045395	0.040226	0.054893	0.05901	0.34917	0.00011569	0.00074846	0.074829	0.0034317	0.50632	0.000911	0.40502	0.0065928	0.30492	0.12556	0.20585	0.038387	0.063004	0.12275	0.0078214	0.56176	0.11845	0.020174	0.27274	0.01818	0	0.86596	0.085519	0.0056254	0.020414	0.002196	0.027758	0.0014951	0.0000777	0.010177	0.26825	0.38656	0.07215	0.17699	0.055039	0.0092142	0.0051172	0.0014895	0.082505	0.026626	0.000088	0.022874	0.046921	0.14195	0.004472	0.13323
36.05	0.024844	-5.96E-08	0.01881	0.0036039	0.029866	0.17045	0.042983	0.50604	0.0000945	0.00060278	0.054634	0.0027488	0.63682	0.00074273	0.27511	0.005136	0.21106	0.088915	0.37982	0.02859	0.045551	0.087681	0.0060756	0.37851	0.08451	0.11891	0.18386	0.10884	0	0.5863	0.061728	0.0044233	0.015369	0.001761	0.15508	0.0012075	0.0000632	0.0079783	0.18811	0.26527	0.052134	0.12372	0.040025	0.12176	0.0040385	0.0011963	0.059251	0.019995	0.0000715	0.017359	0.033731	0.099351	0.0034851	0.095259
36.256	0.018763	0	0.014485	0.0028859	0.02247	0.11958	0.031744	0.3419	0.0000772	0.00048715	0.040096	0.0022001	0.4313	0.00060552	0.1898	0.0040205	0.14578	0.063857	0.2636	0.021554	0.033166	0.063844	0.24958	0.25714	0.061077	0.53579	0.12692	0.077274	0	0.3824	0.045154	0.0034933	0.011664	0.0014192	0.1098	0.0009768	0.0000513	0.0062959	0.1333	0.18555	0.038079	0.088134	0.02957	0.087589	0.25153	0.00097382	0.043186	0.11177	0.0000579	0.0133	0.024592	0.070654	0.0027357	0.06857
36.462	0.014353	0	0.12831	0.0023047	0.017053	0.25425	0.02381	0.23415	0.0000634	0.00039303	0.029785	0.0017648	0.29129	0.00049502	0.132	0.0031773	0.10131	0.046376	0.18266	0.016411	0.024435	0.047373	0.17441	0.17739	0.044347	0.68935	0.088714	0.20006	0	0.4991	0.16286	0.0027757	0.0089473	0.0011463	0.078953	0.00079191	0.0000417	0.0049902	0.09474	0.13075	0.028049	0.063451	0.022034	0.064043	0.40751	0.00079715	0.032163	0.079495	0.000047	0.010277	0.018188	0.37284	0.0021682	0.049844
36.668	0.011081	0	0.09213	0.0018551	0.013032	0.17692	0.33952	0.16119	0.0000518	0.0003168	0.022304	0.00142	0.19807	0.00040454	0.48488	0.0025276	0.071052	0.034202	0.12767	0.012659	0.12758	0.035473	0.12248	0.59497	0.032679	0.46703	0.062467	0.34885	0	0.3263	0.11468	0.0022212	0.0069654	0.00092632	0.057473	0.084203	0.0000338	0.0039712	0.068318	0.093082	0.020815	0.046313	0.016514	0.047381	0.27982	0.055497	0.14007	0.057089	0.0000384	0.0079854	0.013654	0.2529	0.0017301	0.036737
36.874	0.0086226	0	0.066852	0.0014984	0.010065	0.12488	0.50991	0.1128	0.0000421	0.00025576	0.12688	0.001146	0.13573	0.00033176	0.60394	0.0020306	0.39971	0.025412	0.090398	0.11809	0.26799	0.026851	0.087326	0.69931	0.024513	0.31673	0.044635	0.24252	0	0.44152	0.081592	0.0017846	0.0054327	0.00074875	0.042223	0.061161	0.0000277	0.0031793	0.22419	0.24777	0.015645	0.034377	0.012549	0.035603	0.19365	0.15268	0.099169	0.041544	0.080348	0.0062631	0.010403	0.17268	0.0013934	0.027346
37.08	0.0067716	0.077413	0.049049	0.0012051	0.0078113	0.088684	0.34985	0.079801	0.0000342	0.00020635	0.27619	0.079126	0.094908	0.00027138	0.41068	0.0016387	0.53074	0.019127	0.064524	0.27803	0.18345	0.15536	0.21462	0.77763	0.018617	0.21774	0.032303	0.16938	5.96E-08	0.28946	0.058812	0.0014393	0.0042931	0.00060588	0.031365	0.19619	0.0000224	0.0025446	0.15744	0.17295	0.011813	0.40942	0.0096158	0.026977	0.13555	0.27202	0.070644	0.14802	0.057976	0.0049646	0.0080413	0.29002	0.0011299	0.020632
